month,region,product_category,customer_segment,marketing_spend,operating_cost,units_sold,average_price,revenue,gross_margin_rate,gross_margin,profit,retention_rate,churn_risk
2023-05-01,Northeast,Training Workshops,Enterprise,2435.51,9329.4,93,337.17,31356.83,0.5344,16758.45,4993.54,0.8842,0.1158
2023-05-01,Northeast,Support Plans,Small Business,2590.17,9010.19,193,173.63,33510.87,0.4834,16199.37,4599.02,0.8737,0.1263
2023-05-01,Northeast,Support Plans,Mid-Market,3068.66,10661.69,189,188.95,35710.92,0.5314,18975.68,5245.32,0.8615,0.1385
2023-05-01,Northeast,Support Plans,Enterprise,2095.11,9111.81,109,228.05,24857.12,0.5751,14295.82,3088.9,0.8749,0.1251
2023-05-01,Midwest,Analytics Software,Small Business,5332.36,11127.9,163,388.17,63272.18,0.5727,36237.39,19777.12,0.8627,0.1373
2023-05-01,Midwest,Analytics Software,Mid-Market,4755.65,10640.8,128,426.08,54537.95,0.5862,31971.57,16575.12,0.8156,0.1844
2023-05-01,Midwest,Analytics Software,Enterprise,2864.27,8144.41,79,512.89,40518.24,0.6201,25127.02,14118.35,0.858,0.142
2023-05-01,Midwest,Implementation Services,Small Business,5257.48,10157.28,87,700.34,60929.8,0.3778,23021.99,7607.23,0.8585,0.1415
2023-05-01,Midwest,Implementation Services,Mid-Market,4970.79,11548.43,85,769.92,65443.07,0.4204,27509.22,10989.99,0.8604,0.1396
2023-05-01,Midwest,Implementation Services,Enterprise,4602.32,10232.77,61,928.57,56642.98,0.4855,27499.65,12664.56,0.8558,0.1442
2023-05-01,Midwest,Training Workshops,Small Business,2434.41,7471.87,110,250.99,27608.65,0.4402,12152.64,2246.36,0.848,0.152
2023-05-01,Midwest,Training Workshops,Mid-Market,2110.83,7706.3,102,274.98,28048.18,0.4674,13109.36,3292.23,0.8416,0.1584
2023-05-01,Midwest,Training Workshops,Enterprise,1671.87,6964.14,66,340.27,22457.66,0.5191,11658.78,3022.76,0.8644,0.1356
2023-05-01,Midwest,Support Plans,Small Business,2236.92,8766.45,192,177.48,34075.47,0.4783,16298.15,5294.78,0.8179,0.1821
2023-05-01,Midwest,Support Plans,Mid-Market,2650.32,7712.29,157,193.03,30306.07,0.5403,16374.89,6012.28,0.8458,0.1542
2023-05-01,Midwest,Support Plans,Enterprise,1788.94,6995.15,94,230.52,21669.09,0.5934,12858.11,4074.01,0.8642,0.1358
2023-05-01,South,Analytics Software,Small Business,6755.29,13955.68,207,383.18,79318.59,0.5538,43929.33,23218.35,0.8149,0.1851
2023-05-01,South,Analytics Software,Mid-Market,5571.01,12849.68,167,429.12,71663.04,0.5893,42228.93,23808.23,0.8046,0.1954
2023-05-01,South,Analytics Software,Enterprise,3695.05,11627.53,105,510.03,53553.53,0.614,32882.57,17559.99,0.8265,0.1735
2023-05-01,South,Implementation Services,Small Business,6053.44,11578.74,102,684.96,69865.61,0.3789,26469.16,8836.99,0.822,0.178
2023-05-01,South,Implementation Services,Mid-Market,5793.6,13929.57,102,784.21,79989.61,0.3969,31746.87,12023.7,0.7842,0.2158
2023-05-01,South,Implementation Services,Enterprise,4926.1,11822.13,64,909.91,58234.53,0.4866,28335.01,11586.78,0.8041,0.1959
2023-05-01,South,Training Workshops,Small Business,2616.29,9008.74,146,257.28,37562.97,0.4688,17610.2,5985.16,0.7879,0.2121
2023-05-01,South,Training Workshops,Mid-Market,2672.61,9710.39,133,280.4,37293.07,0.4817,17964.09,5581.09,0.8078,0.1922
2023-05-01,South,Training Workshops,Enterprise,3018.91,8617.48,98,340.15,33334.49,0.5524,18412.52,6776.13,0.8122,0.1878
2023-05-01,South,Support Plans,Small Business,3128.7,9609.07,207,176.01,36434.07,0.5233,19066.44,6328.66,0.7777,0.2223
2023-05-01,South,Support Plans,Mid-Market,2498.46,7746.29,165,192.83,31816.57,0.5387,17139.77,6895.02,0.8342,0.1658
2023-05-01,South,Support Plans,Enterprise,2301.74,9429.17,142,229.47,32584.94,0.5832,19002.1,7271.19,0.8028,0.1972
2023-05-01,West,Analytics Software,Small Business,4905.91,13525.4,162,400.41,64865.87,0.5461,35423.37,16992.07,0.8199,0.1801
2023-05-01,West,Analytics Software,Mid-Market,4563.86,11855.69,119,422.16,50236.92,0.5668,28473.73,12054.18,0.827,0.173
2023-05-01,West,Analytics Software,Enterprise,5027.62,12416.1,112,527.13,59038.29,0.6375,37636.79,20193.07,0.8626,0.1374
2023-05-01,West,Implementation Services,Small Business,6542.98,15393.18,111,712.29,79064.47,0.3819,30197.86,8261.69,0.8184,0.1816
2023-05-01,West,Implementation Services,Mid-Market,4295.23,13098.07,73,750.82,54809.51,0.4367,23937.95,6544.65,0.8619,0.1381
2023-05-01,West,Implementation Services,Enterprise,3130.53,11759.88,53,918.08,48658.4,0.4601,22385.66,7495.25,0.8981,0.1019
2023-05-01,West,Training Workshops,Small Business,2670.15,9170.33,133,251.87,33498.84,0.4803,16088.06,4247.58,0.8541,0.1459
2023-05-01,West,Training Workshops,Mid-Market,2267.24,9003.05,103,274.41,28264.65,0.4765,13467.03,2196.74,0.8542,0.1458
2023-05-01,West,Training Workshops,Enterprise,1817.42,9543.57,84,333.4,28005.53,0.5537,15507.58,4146.59,0.878,0.122
2023-05-01,West,Support Plans,Small Business,2968.13,11052.26,221,176.34,38970.39,0.4945,19271.74,5251.35,0.8867,0.1133
2023-05-01,West,Support Plans,Mid-Market,1997.48,9897.05,149,184.52,27492.89,0.5344,14692.91,2798.39,0.869,0.131
2023-05-01,West,Support Plans,Enterprise,1901.35,9770.62,125,236.78,29596.89,0.5616,16622.38,4950.41,0.8994,0.1006
2023-06-01,Northeast,Analytics Software,Small Business,4995.26,13114.11,153,395.88,60569.98,0.5582,33812.05,15702.68,0.8948,0.1052
2023-06-01,Northeast,Analytics Software,Mid-Market,3768.56,11070.41,123,430.22,52917.06,0.5779,30579.92,15740.95,0.859,0.141
2023-06-01,Northeast,Analytics Software,Enterprise,4234.07,11362.09,88,530.51,46684.54,0.6308,29447.17,13851.01,0.8802,0.1198
2023-06-01,Northeast,Implementation Services,Small Business,6476.88,15368.41,111,687.58,76321.09,0.3928,29982.64,8137.35,0.8612,0.1388
2023-06-01,Northeast,Implementation Services,Mid-Market,4820.5,13293.5,76,756.78,57515.18,0.4395,25276.44,7162.45,0.8721,0.1279
2023-06-01,Northeast,Implementation Services,Enterprise,5878.82,13521.15,71,931.59,66142.86,0.4699,31078.95,11678.98,0.9186,0.0814
2023-06-01,Northeast,Training Workshops,Small Business,3177.82,10261.99,147,251.3,36940.4,0.4651,17181.82,3742.01,0.8605,0.1395
2023-06-01,Northeast,Training Workshops,Mid-Market,2295.56,9093.34,101,284.55,28739.96,0.4703,13517.11,2128.21,0.8933,0.1067
2023-06-01,Northeast,Training Workshops,Enterprise,1913.38,9955.82,79,332.36,26256.82,0.5485,14401.91,2532.71,0.8817,0.1183
2023-06-01,Northeast,Support Plans,Small Business,3324.73,10371.87,227,181.15,41122.08,0.4788,19687.28,5990.68,0.8941,0.1059
2023-06-01,Northeast,Support Plans,Mid-Market,2742.26,10431.2,174,196.97,34273.15,0.5021,17209.88,4036.42,0.8474,0.1526
2023-06-01,Northeast,Support Plans,Enterprise,1820.71,8917.21,104,237.48,24697.73,0.5633,13912.64,3174.71,0.9049,0.0951
2023-06-01,Midwest,Analytics Software,Small Business,5270.67,11300.79,156,400.47,62473.6,0.5536,34585.43,18013.96,0.8351,0.1649
2023-06-01,Midwest,Analytics Software,Mid-Market,3358.67,10492.1,119,426.5,50753.15,0.5675,28801.43,14950.66,0.8399,0.1601
2023-06-01,Midwest,Analytics Software,Enterprise,3089.85,9257.06,85,517.17,43959.8,0.6181,27171.06,14824.15,0.8922,0.1078
2023-06-01,Midwest,Implementation Services,Small Business,4035.11,11691.01,84,723.08,60738.73,0.3996,24268.77,8542.65,0.8296,0.1704
2023-06-01,Midwest,Implementation Services,Mid-Market,5246.95,11983.13,84,760.88,63913.91,0.3994,25526.55,8296.47,0.8274,0.1726
2023-06-01,Midwest,Implementation Services,Enterprise,4053.38,10272.39,51,903.6,46083.54,0.4721,21756.43,7430.66,0.8723,0.1277
2023-06-01,Midwest,Training Workshops,Small Business,2725.6,7769.26,135,261.37,35285.09,0.4747,16749.29,6254.43,0.8121,0.1879
2023-06-01,Midwest,Training Workshops,Mid-Market,2006.09,7324.06,89,287.09,25551.13,0.4563,11659.34,2329.2,0.8613,0.1387
2023-06-01,Midwest,Training Workshops,Enterprise,1809.91,8557.01,73,345.98,25256.9,0.5093,12863.61,2496.69,0.8728,0.1272
2023-06-01,Midwest,Support Plans,Small Business,2026.15,9070.92,174,178.97,31140.34,0.5162,16073.62,4976.55,0.843,0.157
2023-06-01,Midwest,Support Plans,Mid-Market,2404.59,8330.68,142,193.35,27455.05,0.5122,14063.19,3327.91,0.8498,0.1502
2023-06-01,Midwest,Support Plans,Enterprise,2000.92,6412.89,94,240.52,22609.31,0.5666,12811.14,4397.33,0.8312,0.1688
2023-06-01,South,Analytics Software,Small Business,5059.6,11181.01,161,379.26,61061.12,0.5511,33652.8,17412.19,0.8339,0.1661
2023-06-01,South,Analytics Software,Mid-Market,5831.56,12712.35,167,432.27,72189.17,0.5675,40969.54,22425.63,0.7838,0.2162
2023-06-01,South,Analytics Software,Enterprise,3530.5,11472.16,101,516.16,52132.44,0.6301,32850.15,17847.48,0.8033,0.1967
2023-06-01,South,Implementation Services,Small Business,7043.16,13660.15,114,713.49,81338.39,0.4053,32962.95,12259.64,0.8258,0.1742
2023-06-01,South,Implementation Services,Mid-Market,4566.16,11451.44,78,739.62,57690.25,0.4271,24637.93,8620.33,0.8287,0.1713
2023-06-01,South,Implementation Services,Enterprise,4850.94,10983.0,64,940.86,60214.85,0.4699,28295.07,12461.13,0.8595,0.1405
2023-06-01,South,Training Workshops,Small Business,2734.39,8344.16,145,264.38,38335.41,0.4692,17988.87,6910.32,0.7722,0.2278
2023-06-01,South,Training Workshops,Mid-Market,2675.54,8330.91,119,281.09,33449.87,0.4652,15560.92,4554.47,0.8253,0.1747
2023-06-01,South,Training Workshops,Enterprise,2181.83,8374.26,93,351.93,32729.95,0.5538,18124.82,7568.74,0.8318,0.1682
2023-06-01,South,Support Plans,Small Business,2427.13,8025.61,198,175.26,34702.22,0.4884,16947.65,6494.91,0.7883,0.2117
2023-06-01,South,Support Plans,Mid-Market,2837.54,7932.41,169,192.48,32529.88,0.5074,16506.1,5736.15,0.7979,0.2021
2023-06-01,South,Support Plans,Enterprise,2282.36,8353.15,129,229.92,29659.69,0.5832,17296.23,6660.73,0.8274,0.1726
2023-06-01,West,Analytics Software,Small Business,4431.75,13886.5,153,375.43,57441.54,0.5823,33446.0,15127.75,0.8331,0.1669
2023-06-01,West,Analytics Software,Mid-Market,4626.14,12709.48,129,408.89,52746.28,0.5797,30579.38,13243.75,0.8579,0.1421
2023-06-01,West,Analytics Software,Enterprise,4533.37,12731.36,98,527.41,51686.61,0.6265,32384.06,15119.33,0.896,0.104
2023-06-01,West,Implementation Services,Small Business,4537.84,14100.6,95,697.83,66293.86,0.4035,26750.5,8112.06,0.8231,0.1769
2023-06-01,West,Implementation Services,Mid-Market,5784.95,14059.92,82,777.87,63785.04,0.409,26087.19,6242.32,0.8333,0.1667
2023-06-01,West,Implementation Services,Enterprise,4492.6,14363.76,67,924.95,61971.65,0.4847,30040.44,11184.08,0.8953,0.1047
2023-06-01,West,Training Workshops,Small Business,1997.87,9127.82,120,259.05,31086.3,0.46,14299.82,3174.13,0.8413,0.1587
2023-06-01,West,Training Workshops,Mid-Market,2367.99,9450.22,109,280.56,30580.71,0.4853,14841.22,3023.0,0.8679,0.1321
2023-06-01,West,Training Workshops,Enterprise,1799.3,8835.19,71,355.04,25207.81,0.542,13661.78,3027.29,0.9005,0.0995
2023-06-01,West,Support Plans,Small Business,2922.16,9938.0,191,178.23,34041.57,0.49,16680.02,3819.85,0.8652,0.1348
2023-06-01,West,Support Plans,Mid-Market,2880.11,10639.68,180,192.06,34571.38,0.5348,18490.08,4970.29,0.8269,0.1731
2023-06-01,West,Support Plans,Enterprise,2303.09,9549.73,113,240.54,27180.76,0.5841,15877.51,4024.69,0.893,0.107
2023-07-01,Northeast,Analytics Software,Small Business,5121.88,13892.74,168,379.42,63742.56,0.5665,36107.05,17092.43,0.8483,0.1517
2023-07-01,Northeast,Analytics Software,Mid-Market,3885.28,11687.71,144,408.33,58799.26,0.6024,35421.28,19848.28,0.867,0.133
2023-07-01,Northeast,Analytics Software,Enterprise,3889.21,12030.14,88,521.79,45917.95,0.6255,28722.54,12803.19,0.9236,0.0764
2023-07-01,Northeast,Implementation Services,Small Business,5015.66,13898.52,107,681.27,72896.14,0.3819,27839.33,8925.15,0.8844,0.1156
2023-07-01,Northeast,Implementation Services,Mid-Market,5606.93,12847.92,84,753.89,63326.9,0.4037,25562.48,7107.63,0.8698,0.1302
2023-07-01,Northeast,Implementation Services,Enterprise,5068.5,13176.41,65,946.17,61501.37,0.4772,29346.33,11101.42,0.876,0.124
2023-07-01,Northeast,Training Workshops,Small Business,2885.21,9202.86,123,259.94,31972.06,0.4462,14267.32,2179.25,0.8582,0.1418
2023-07-01,Northeast,Training Workshops,Mid-Market,2097.65,10118.4,101,285.42,28827.19,0.4709,13573.34,1357.28,0.9007,0.0993
2023-07-01,Northeast,Training Workshops,Enterprise,1821.33,9747.35,74,334.27,24735.7,0.5388,13328.37,1759.69,0.9198,0.0802
2023-07-01,Northeast,Support Plans,Small Business,2778.87,10845.3,218,179.4,39109.48,0.4895,19144.98,5520.81,0.8622,0.1378
2023-07-01,Northeast,Support Plans,Mid-Market,2023.39,9401.12,157,187.71,29470.58,0.519,15293.87,3869.37,0.9103,0.0897
2023-07-01,Northeast,Support Plans,Enterprise,2200.48,8608.43,122,227.07,27702.95,0.5758,15950.91,5142.0,0.9094,0.0906
2023-07-01,Midwest,Analytics Software,Small Business,4210.14,11006.47,144,392.06,56457.09,0.5376,30352.72,15136.1,0.805,0.195
2023-07-01,Midwest,Analytics Software,Mid-Market,4679.89,10010.49,129,407.55,52574.25,0.5825,30625.43,15935.05,0.8705,0.1295
2023-07-01,Midwest,Analytics Software,Enterprise,4395.5,9478.72,95,514.15,48844.55,0.615,30038.07,16163.85,0.8677,0.1323
2023-07-01,Midwest,Implementation Services,Small Business,5216.76,12026.3,98,682.6,66895.05,0.4037,27005.98,9762.92,0.8636,0.1364
2023-07-01,Midwest,Implementation Services,Mid-Market,4107.08,11798.44,81,746.51,60467.59,0.4391,26552.06,10646.54,0.8748,0.1252
2023-07-01,Midwest,Implementation Services,Enterprise,4189.1,10469.4,50,931.54,46576.82,0.4918,22907.9,8249.39,0.8839,0.1161
2023-07-01,Midwest,Training Workshops,Small Business,2331.1,7174.69,99,260.11,25751.24,0.4404,11339.94,1834.15,0.8672,0.1328
2023-07-01,Midwest,Training Workshops,Mid-Market,2393.5,7716.87,98,281.28,27565.51,0.5019,13835.9,3725.53,0.8185,0.1815
2023-07-01,Midwest,Training Workshops,Enterprise,1435.62,6465.82,61,335.24,20449.49,0.5279,10796.22,2894.78,0.8741,0.1259
2023-07-01,Midwest,Support Plans,Small Business,2181.64,8933.43,182,176.5,32123.61,0.5129,16475.05,5359.98,0.8608,0.1392
2023-07-01,Midwest,Support Plans,Mid-Market,2390.58,7312.77,153,191.15,29246.44,0.4993,14603.83,4900.48,0.8148,0.1852
2023-07-01,Midwest,Support Plans,Enterprise,1513.18,7725.86,95,228.87,21742.73,0.558,12133.3,2894.26,0.8893,0.1107
2023-07-01,South,Analytics Software,Small Business,5226.23,12199.04,163,394.36,64280.77,0.5356,34426.96,17001.7,0.7723,0.2277
2023-07-01,South,Analytics Software,Mid-Market,4108.0,11497.06,128,416.42,53301.77,0.5753,30662.96,15057.9,0.8242,0.1758
2023-07-01,South,Analytics Software,Enterprise,3500.45,10514.69,98,501.24,49121.47,0.64,31437.74,17422.6,0.8078,0.1922
2023-07-01,South,Implementation Services,Small Business,5154.09,11663.04,94,685.72,64457.82,0.4124,26581.55,9764.42,0.8064,0.1936
2023-07-01,South,Implementation Services,Mid-Market,4604.77,11544.65,87,765.8,66624.25,0.4282,28528.82,12379.39,0.8278,0.1722
2023-07-01,South,Implementation Services,Enterprise,5237.64,10873.75,70,904.7,63328.84,0.4673,29595.94,13484.54,0.832,0.168
2023-07-01,South,Training Workshops,Small Business,2504.57,7827.97,122,259.75,31689.16,0.4603,14585.71,4253.16,0.791,0.209
2023-07-01,South,Training Workshops,Mid-Market,2563.7,7773.5,118,273.88,32317.64,0.4653,15036.43,4699.23,0.8107,0.1893
2023-07-01,South,Training Workshops,Enterprise,2386.02,7622.85,92,342.19,31481.89,0.5307,16706.26,6697.38,0.8249,0.1751
2023-07-01,South,Support Plans,Small Business,3385.29,9799.92,221,178.41,39427.74,0.4948,19508.74,6323.53,0.8085,0.1915
2023-07-01,South,Support Plans,Mid-Market,2504.95,8982.91,146,188.88,27576.81,0.4982,13738.43,2250.57,0.7798,0.2202
2023-07-01,South,Support Plans,Enterprise,2609.85,8977.8,137,225.36,30874.45,0.5654,17457.75,5870.1,0.861,0.139
2023-07-01,West,Analytics Software,Small Business,4639.79,14339.81,163,386.18,62947.01,0.5846,36801.52,17821.92,0.8815,0.1185
2023-07-01,West,Analytics Software,Mid-Market,4206.61,12839.18,126,427.47,53861.51,0.5881,31675.39,14629.61,0.8493,0.1507
2023-07-01,West,Analytics Software,Enterprise,3659.16,10804.3,85,516.3,43885.36,0.6314,27711.07,13247.61,0.8427,0.1573
2023-07-01,West,Implementation Services,Small Business,4445.21,12942.94,82,692.83,56811.82,0.4087,23217.57,5829.42,0.8756,0.1244
2023-07-01,West,Implementation Services,Mid-Market,4922.89,13134.86,73,755.62,55159.95,0.4088,22548.42,4490.68,0.8329,0.1671
2023-07-01,West,Implementation Services,Enterprise,5040.86,11985.28,62,926.59,57448.85,0.4833,27765.18,10739.05,0.8569,0.1431
2023-07-01,West,Training Workshops,Small Business,2319.8,8594.44,112,250.48,28053.47,0.4649,13041.76,2127.52,0.8698,0.1302
2023-07-01,West,Training Workshops,Mid-Market,2480.21,8656.36,103,276.19,28447.88,0.4659,13252.83,2116.26,0.8603,0.1397
2023-07-01,West,Training Workshops,Enterprise,1791.83,9323.37,71,350.86,24910.99,0.5416,13491.19,2375.99,0.8896,0.1104
2023-07-01,West,Support Plans,Small Business,2442.29,9164.79,173,173.25,29971.97,0.4822,14451.38,2844.29,0.839,0.161
2023-07-01,West,Support Plans,Mid-Market,2318.42,9529.9,133,196.92,26189.74,0.539,14115.89,2267.57,0.8549,0.1451
2023-07-01,West,Support Plans,Enterprise,2165.06,9882.3,110,240.62,26468.46,0.5921,15671.43,3624.07,0.8648,0.1352
2023-08-01,Northeast,Analytics Software,Small Business,4907.94,12545.02,154,378.84,58341.98,0.5538,32311.13,14858.17,0.8975,0.1025
2023-08-01,Northeast,Analytics Software,Mid-Market,4705.08,12127.99,124,428.2,53097.14,0.5953,31608.13,14775.06,0.9127,0.0873
2023-08-01,Northeast,Analytics Software,Enterprise,3309.4,11738.62,96,501.84,48176.41,0.6171,29731.73,14683.71,0.9271,0.0729
2023-08-01,Northeast,Implementation Services,Small Business,4945.39,13725.85,106,682.75,72371.45,0.4112,29761.26,11090.02,0.8852,0.1148
2023-08-01,Northeast,Implementation Services,Mid-Market,5485.1,13806.73,83,783.68,65045.16,0.4044,26304.79,7012.97,0.8841,0.1159
2023-08-01,Northeast,Implementation Services,Enterprise,4892.25,11190.87,57,955.82,54481.53,0.4616,25151.3,9068.17,0.9281,0.0719
2023-08-01,Northeast,Training Workshops,Small Business,2811.13,9639.19,146,251.99,36790.17,0.485,17842.44,5392.12,0.8803,0.1197
2023-08-01,Northeast,Training Workshops,Mid-Market,2403.73,8961.0,98,289.54,28374.57,0.4826,13693.68,2328.95,0.8824,0.1176
2023-08-01,Northeast,Training Workshops,Enterprise,1921.78,8012.27,74,337.61,24982.88,0.5306,13256.94,3322.88,0.9312,0.0688
2023-08-01,Northeast,Support Plans,Small Business,2428.05,9562.14,184,179.83,33088.89,0.5207,17229.93,5239.74,0.8774,0.1226
2023-08-01,Northeast,Support Plans,Mid-Market,2358.29,9139.28,142,186.24,26446.19,0.508,13435.69,1938.11,0.8742,0.1258
2023-08-01,Northeast,Support Plans,Enterprise,1967.52,8564.95,99,230.2,22789.64,0.564,12853.17,2320.7,0.9083,0.0917
2023-08-01,Midwest,Analytics Software,Small Business,4985.52,10748.82,145,381.77,55356.39,0.5761,31889.68,16155.35,0.8323,0.1677
2023-08-01,Midwest,Analytics Software,Mid-Market,3690.16,9380.73,103,430.77,44369.54,0.5635,25000.61,11929.72,0.8692,0.1308
2023-08-01,Midwest,Analytics Software,Enterprise,2793.47,10031.28,84,520.05,43684.07,0.6079,26557.14,13732.4,0.8887,0.1113
2023-08-01,Midwest,Implementation Services,Small Business,5453.15,10664.33,88,715.63,62975.77,0.3956,24914.45,8796.97,0.8475,0.1525
2023-08-01,Midwest,Implementation Services,Mid-Market,3681.43,9880.26,60,764.1,45846.3,0.4137,18964.78,5403.09,0.8482,0.1518
2023-08-01,Midwest,Implementation Services,Enterprise,3651.85,8638.66,50,931.05,46552.39,0.4453,20731.2,8440.69,0.8596,0.1404
2023-08-01,Midwest,Training Workshops,Small Business,2386.06,8153.46,104,267.5,27819.78,0.4359,12125.45,1585.94,0.8544,0.1456
2023-08-01,Midwest,Training Workshops,Mid-Market,1930.32,7277.98,105,273.7,28738.24,0.4598,13214.29,4005.99,0.8419,0.1581
2023-08-01,Midwest,Training Workshops,Enterprise,1810.82,7311.76,73,337.74,24655.33,0.5248,12940.22,3817.64,0.8621,0.1379
2023-08-01,Midwest,Support Plans,Small Business,2765.2,8504.99,185,172.32,31879.12,0.5092,16232.92,4962.72,0.8581,0.1419
2023-08-01,Midwest,Support Plans,Mid-Market,2111.29,6829.14,145,185.54,26903.82,0.514,13827.57,4887.14,0.8057,0.1943
2023-08-01,Midwest,Support Plans,Enterprise,1721.96,7207.53,87,232.96,20267.23,0.5667,11485.35,2555.87,0.8826,0.1174
2023-08-01,South,Analytics Software,Small Business,3941.98,11835.67,147,389.09,57196.77,0.5371,30721.96,14944.31,0.8301,0.1699
2023-08-01,South,Analytics Software,Mid-Market,5015.78,11818.76,138,408.77,56410.11,0.5587,31517.31,14682.77,0.8144,0.1856
2023-08-01,South,Analytics Software,Enterprise,4101.24,10105.49,86,530.34,45609.33,0.6207,28310.81,14104.08,0.8452,0.1548
2023-08-01,South,Implementation Services,Small Business,5090.03,12410.58,108,697.72,75353.57,0.3788,28547.46,11046.85,0.8264,0.1736
